Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Language,Skills
Female,40,46.05191256830601,24.61808604038631,38.77433309300649,54.245049504950494,39.09465020576132,Spanish,"Leadership, Project Management, Business Development, SEO, SEO, SEO, JAVA, Numpy, SEO, Data Science, "
Male,45,47.162823200559046,39.51530612244898,30.322097378277157,56.16583541147132,35.40996168582375,Spanish,"SEO, SEO, SEO, Python, JAVA, "
Male,40,51.38067061143984,43.725190839694655,46.846531184302734,52.445388349514566,48.01581027667984,Spanish,"Business Development, Numpy, Project Management, JAVA, Marketing, Leadership, SEO, Project Management, Marketing, Python, SEO, "
Male,43,52.75331935709294,34.413265306122454,36.31460674157304,53.67206982543641,37.70881226053639,English,"Python, Marketing, Business Development, Data Science, PPC, Project Management, Business Development, Project Management, Web, Numpy, PPC, Web, Business Development, SEO, "
Female,19,53.16421895861148,32.48296744890234,44.24895688456189,47.81550288276746,35.633445945945944,English,"PPC, Marketing, SEO, PPC, Data Science, Project Management, Web, JAVA, Data Science, Numpy, Business Development, Data Science, JAVA, Data Science, "
Female,28,42.63661202185792,36.90956979806849,40.216294160057686,51.1509900990099,43.20987654320987,Chinese,"JAVA, "
Female,33,48.78415300546448,41.29938542581212,45.98413842826244,57.95792079207921,34.97942386831276,English,"Leadership, Marketing, Numpy, SEO, Data Science, JAVA, Business Development, Business Development, "
Female,35,41.27049180327869,25.496049165935034,34.448449891852924,48.67574257425743,27.57201646090535,Spanish,"Python, SEO, Data Science, "
Female,22,42.63661202185792,34.27568042142231,47.42609949531363,45.58168316831683,39.91769547325103,Chinese,"Numpy, Data Science, Project Management, Numpy, Business Development, SEO, "
Male,21,38.888888888888886,52.12213740458015,45.44498948843728,59.726941747572816,36.94861660079051,Spanish,"Marketing, "
Female,32,44.002732240437155,33.397717295873576,29.40158615717376,53.007425742574256,38.27160493827161,Spanish,"Leadership, Web, Web, Numpy, Python, Python, Marketing, Data Science, Marketing, JAVA, JAVA, Marketing, Project Management, Project Management, "
Female,47,40.401691331923885,28.93292682926829,33.42349304482225,48.52173913043479,45.919175911251976,French,"Data Science, Marketing, "
Male,27,42.833662064431294,38.38167938931298,38.43728100911002,55.47936893203884,27.462450592885375,Spanish,"PPC, Web, Data Science, Numpy, Python, Data Science, "
Male,34,48.7508218277449,38.38167938931298,40.5395935529082,56.692961165048544,46.43478260869565,English,"PPC, Business Development, Python, "
Female,48,53.08668076109936,23.851626016260155,36.514683153013905,55.975155279503106,37.20285261489698,French,"Python, Data Science, PPC, Business Development, Marketing, Web, Leadership, "
Female,33,35.12295081967213,29.88586479367867,43.10021629416006,53.62623762376238,32.510288065843625,French,"JAVA, Web, Web, Project Management, Marketing, Business Development, PPC, Project Management, PPC, JAVA, Marketing, Web, Web, "
Male,22,48.7508218277449,34.56488549618321,37.03573931324457,53.05218446601942,35.36758893280632,French,"Marketing, "
Male,53,49.958071278826,34.413265306122454,40.80898876404495,54.29551122194514,32.34482758620689,Spanish,"Data Science, Python, JAVA, JAVA, Business Development, SEO, Business Development, Leadership, Project Management, Web, "
Male,21,40.203813280736355,46.01526717557252,44.744218640504556,46.37742718446602,43.272727272727266,Spanish,"Numpy, Web, "
Male,21,42.17619986850756,45.25190839694657,35.634197617379115,53.65898058252427,38.5296442687747,French,"Web, Web, Leadership, "
Female,23,39.221311475409834,32.51975417032485,47.42609949531363,52.38861386138614,39.09465020576132,Chinese,"PPC, Web, JAVA, PPC, "
Female,55,41.81113460183227,25.88414634146341,37.28748068006182,59.08074534161491,37.995245641838345,French,"Web, Data Science, PPC, Web, Web, Data Science, Python, Marketing, Data Science, Python, Business Development, Leadership, "
Female,42,37.58280479210711,26.900406504065035,23.37712519319938,42.93167701863354,22.147385103011086,English,"Python, SEO, PPC, Business Development, Data Science, SEO, JAVA, Data Science, PPC, "
Male,55,41.57232704402516,40.3656462585034,34.81647940074907,60.52992518703242,30.812260536398465,Spanish,"Leadership, Numpy, SEO, Data Science, JAVA, Marketing, Marketing, SEO, "
Female,44,50.26779422128259,32.99796747967479,28.786707882534774,55.35403726708075,39.580031695721075,English,"Business Development, Project Management, JAVA, SEO, SEO, PPC, "
Female,27,48.10109289617486,31.641791044776124,45.98413842826244,49.913366336633665,34.97942386831276,Spanish,"Business Development, JAVA, Numpy, PPC, Web, Data Science, JAVA, Numpy, PPC, Web, SEO, SEO, SEO, Web, "
Male,43,44.3675751222921,44.61734693877551,34.06741573033708,63.64713216957606,34.643678160919535,Spanish,"SEO, Data Science, Project Management, Business Development, Numpy, Project Management, SEO, PPC, Marketing, Project Management, Python, Business Development, PPC, "
Male,35,50.723208415516105,49.83206106870229,36.334968465311846,48.19781553398058,42.48221343873517,Chinese,"Python, Marketing, "
Female,22,35.80601092896175,34.27568042142231,38.0533525594809,39.39356435643565,38.27160493827161,Chinese,"Marketing, Project Management, Numpy, Business Development, "
Male,27,38.23142669296515,37.61832061068702,42.64190609670638,54.872572815533985,45.644268774703555,English,"Leadership, SEO, Web, Leadership, Business Development, Numpy, PPC, Project Management, Marketing, Marketing, "
Female,23,45.368852459016395,23.74012291483758,34.448449891852924,46.81930693069307,34.97942386831276,Spanish,"Leadership, Web, "
Male,32,41.518737672583825,46.01526717557252,38.43728100911002,46.984223300970875,39.3201581027668,French,"JAVA, Web, PPC, Leadership, Data Science, SEO, Web, Data Science, Numpy, Marketing, Web, Data Science, Data Science, "
Male,28,40.86127547666009,40.67175572519084,37.73651016117729,53.05218446601942,42.48221343873517,Spanish,"Leadership, Numpy, Business Development, Business Development, Marketing, JAVA, Project Management, Business Development, Leadership, Project Management, Numpy, Marketing, SEO, "
Female,36,39.904371584699454,30.763827919227396,43.10021629416006,46.81930693069307,31.68724279835391,Chinese,"Web, Numpy, Project Management, Data Science, SEO, Project Management, Project Management, Data Science, Marketing, SEO, "
Male,35,47.43589743589743,35.32824427480916,41.240364400840924,50.01820388349515,44.85375494071146,Chinese,"JAVA, Python, Leadership, Web, Business Development, Data Science, Business Development, "
Male,24,42.17619986850756,39.145038167938935,35.634197617379115,48.19781553398058,46.43478260869565,Chinese,"Marketing, JAVA, Web, Numpy, Data Science, Business Development, Web, JAVA, JAVA, JAVA, Project Management, Project Management, Python, Numpy, "
Female,42,43.925299506694856,36.046747967479675,24.922720247295207,55.35403726708075,51.465927099841515,French,"SEO, Web, Python, Data Science, JAVA, Python, Marketing, Business Development, Leadership, Marketing, Data Science, Marketing, Leadership, Business Development, Python, "
Female,29,48.78415300546448,35.15364354697103,36.61139149242971,46.81930693069307,34.15637860082305,Spanish,"Data Science, SEO, SEO, Python, Numpy, PPC, JAVA, "
Female,36,47.41803278688525,26.374012291483762,43.821196827685654,46.20049504950495,44.8559670781893,Spanish,"Marketing, Business Development, Data Science, Data Science, PPC, Business Development, PPC, Web, SEO, Web, Numpy, Marketing, Leadership, Web, "
Male,31,51.38067061143984,45.25190839694657,42.64190609670638,51.838592233009706,40.901185770750985,Spanish,"Python, "
Male,24,37.573964497041416,39.908396946564885,44.043447792571826,52.445388349514566,40.11067193675889,English,"Web, SEO, Project Management, PPC, Data Science, Leadership, Web, Marketing, Web, Project Management, Python, SEO, Project Management, "
Female,46,41.81113460183227,30.96544715447154,35.74188562596599,55.35403726708075,38.78763866877971,Spanish,"Web, Python, Web, Python, SEO, Marketing, "
Female,37,43.31967213114754,36.03160667251976,36.61139149242971,51.1509900990099,35.80246913580247,English,"JAVA, Marketing, Python, PPC, Web, Project Management, PPC, Numpy, Leadership, Web, Web, "
Male,38,34.94411571334648,35.32824427480916,41.240364400840924,55.47936893203884,40.11067193675889,French,"Marketing, Data Science, "
Male,25,48.093359631821166,41.43511450381679,37.03573931324457,56.692961165048544,34.57707509881423,French,"JAVA, Web, Project Management, Marketing, Numpy, Numpy, Project Management, PPC, "
Male,49,43.668763102725364,27.610544217687078,28.0749063670412,62.400249376558605,43.83908045977011,Spanish,"Web, Python, Leadership, Marketing, JAVA, Python, Web, "
Male,28,49.408284023668635,47.54198473282443,39.13805185704275,50.01820388349515,38.5296442687747,Chinese,"SEO, Python, Business Development, Project Management, Marketing, PPC, Numpy, "
Female,39,44.685792349726775,40.421422300263394,46.70511896178804,43.10643564356435,39.91769547325103,Chinese,"Data Science, JAVA, SEO, Marketing, Project Management, PPC, JAVA, PPC, PPC, Business Development, PPC, SEO, "
Male,31,47.43589743589743,40.67175572519084,38.43728100911002,49.411407766990294,37.73913043478261,French,"JAVA, SEO, Python, Data Science, Leadership, SEO, Web, PPC, Data Science, PPC, Business Development, Marketing, "
Male,36,48.093359631821166,49.06870229007634,44.043447792571826,52.445388349514566,39.3201581027668,French,"SEO, Numpy, Leadership, SEO, Leadership, "
Female,30,44.685792349726775,42.17734855136084,38.0533525594809,57.339108910891085,30.041152263374485,English,"Project Management, Project Management, JAVA, Business Development, Marketing, Python, Marketing, JAVA, PPC, JAVA, Numpy, Business Development, "
Male,26,47.43589743589743,35.32824427480916,32.13034337771549,56.692961165048544,36.94861660079051,Spanish,"Project Management, Python, Leadership, Leadership, Python, PPC, Web, "
Female,18,41.148197596795725,30.96896290688872,46.335187760778865,44.61242793081358,37.32263513513513,English,"Marketing, Numpy, Web, Project Management, "
Female,35,39.904371584699454,21.98419666374013,41.658255227108874,52.38861386138614,39.09465020576132,English,"Marketing, Web, Data Science, Web, Leadership, Python, "
Female,48,43.22057787174066,29.949186991869915,41.151468315301386,46.037267080745345,41.1648177496038,Spanish,"Numpy, "
Female,20,45.15353805073431,30.96896290688872,40.771905424200284,47.17488789237668,33.09966216216216,English,"Web, SEO, Business Development, PPC, JAVA, PPC, PPC, Project Management, Web, Web, "
Female,29,55.614754098360656,38.66549604916594,34.448449891852924,51.1509900990099,37.44855967078189,English,"PPC, Web, Business Development, Leadership, Numpy, "
Female,36,47.41803278688525,35.15364354697103,31.564527757750543,53.62623762376238,34.15637860082305,Chinese,"SEO, JAVA, SEO, Python, "
Male,25,41.518737672583825,32.274809160305345,43.3426769446391,57.2997572815534,41.69169960474308,French,"SEO, SEO, Data Science, Leadership, Business Development, Business Development, PPC, Web, JAVA, Project Management, Leadership, Python, "
Female,31,47.41803278688525,29.007901668129943,30.122566690699355,47.43811881188119,31.68724279835391,Spanish,"Marketing, Python, Python, SEO, Leadership, "
Male,31,37.573964497041416,42.19847328244275,44.043447792571826,60.33373786407767,36.158102766798415,Spanish,"SEO, Data Science, Numpy, Marketing, Web, Numpy, PPC, Numpy, JAVA, Numpy, Marketing, "
Female,21,47.41803278688525,43.055311676909575,47.42609949531363,49.913366336633665,39.91769547325103,Chinese,"Project Management, Leadership, Marketing, Leadership, PPC, SEO, Web, Python, Business Development, Data Science, "
Male,45,47.162823200559046,36.964285714285715,16.838951310861425,57.412718204488776,43.83908045977011,Spanish,"Data Science, Web, Leadership, Web, SEO, PPC, Marketing, Marketing, Data Science, SEO, "
Male,36,46.12097304404996,42.19847328244275,38.43728100911002,54.265776699029125,40.11067193675889,Chinese,"Project Management, Leadership, Business Development, JAVA, Business Development, Numpy, SEO, Marketing, "
Female,34,45.368852459016395,25.496049165935034,34.448449891852924,49.913366336633665,35.80246913580247,Spanish,"SEO, Leadership, Leadership, PPC, Python, Numpy, Business Development, Numpy, Leadership, "
Male,42,53.45213137665968,37.814625850340136,32.56928838951311,54.29551122194514,36.94252873563218,Chinese,"SEO, PPC, Python, Python, Web, Business Development, Python, Marketing, SEO, SEO, Data Science, Project Management, JAVA, Data Science, Project Management, "
Female,35,41.27049180327869,37.78753292361721,37.3323720259553,46.81930693069307,34.15637860082305,Chinese,"Project Management, SEO, Marketing, JAVA, PPC, "
Male,29,50.723208415516105,36.091603053435115,43.3426769446391,49.411407766990294,33.786561264822126,Chinese,"JAVA, Project Management, Web, JAVA, Marketing, Project Management, Web, Business Development, "
Female,34,40.587431693989075,17.59438103599649,44.54217736121125,55.48267326732673,34.15637860082305,French,"Project Management, PPC, Marketing, Leadership, Business Development, Python, Project Management, SEO, SEO, Business Development, SEO, SEO, Python, Marketing, Python, "
Female,45,43.22057787174066,23.851626016260155,37.28748068006182,48.52173913043479,40.37242472266244,English,"JAVA, Leadership, PPC, Numpy, PPC, JAVA, Leadership, Business Development, Business Development, PPC, "
Male,47,43.668763102725364,32.71258503401361,36.31460674157304,53.67206982543641,38.47509578544061,French,"SEO, Project Management, Data Science, Web, Web, Marketing, "
Female,34,41.27049180327869,32.51975417032485,41.658255227108874,51.1509900990099,39.09465020576132,English,"Marketing, Marketing, Business Development, Business Development, "
Female,49,52.38195912614517,23.851626016260155,31.877897990726428,51.62732919254659,40.37242472266244,Chinese,"Marketing, JAVA, PPC, Web, Python, Marketing, JAVA, Leadership, Numpy, Web, Python, Python, Numpy, Business Development, Numpy, "
Female,19,47.8237650200267,41.566994700984104,47.03059805285118,46.53427290198591,32.255067567567565,Chinese,"Project Management, Data Science, Data Science, Data Science, Marketing, Web, PPC, PPC, JAVA, Marketing, Python, Web, Numpy, "
Male,42,45.76519916142558,33.56292517006803,38.56179775280899,53.67206982543641,33.11111111111111,English,"Project Management, Python, Data Science, "
Male,34,37.573964497041416,44.48854961832061,40.5395935529082,48.19781553398058,40.901185770750985,English,"Business Development, PPC, JAVA, Python, PPC, Business Development, Data Science, Data Science, SEO, Numpy, "
Female,30,44.002732240437155,34.27568042142231,31.564527757750543,50.53217821782178,39.91769547325103,Spanish,"SEO, PPC, Python, Data Science, "
Male,55,45.76519916142558,39.51530612244898,37.81273408239701,54.918952618453865,46.137931034482754,French,"Web, Leadership, Leadership, SEO, Project Management, Python, Numpy, Leadership, "
Female,38,39.904371584699454,36.90956979806849,38.77433309300649,45.58168316831683,31.68724279835391,Chinese,"SEO, Marketing, Python, Marketing, Project Management, Marketing, JAVA, JAVA, "
Female,45,49.563072586328396,37.0630081300813,26.468315301391034,52.24844720496895,45.126782884310614,French,"SEO, Data Science, Leadership, Business Development, PPC, Web, "
Female,50,44.630021141649046,32.99796747967479,27.241112828438947,52.869565217391305,38.78763866877971,Spanish,"Business Development, Business Development, Data Science, Numpy, Data Science, Data Science, SEO, Project Management, Data Science, "
Female,41,36.87808315715292,11.656504065040643,26.468315301391034,51.006211180124225,34.03328050713153,Chinese,"SEO, Python, Leadership, Python, Python, Marketing, Numpy, Project Management, "
Male,22,44.148586456278764,41.43511450381679,39.13805185704275,60.94053398058252,28.25296442687747,French,"SEO, JAVA, SEO, JAVA, Web, PPC, Numpy, "
Male,33,46.778435239973696,42.19847328244275,48.94884372810091,50.01820388349515,46.43478260869565,Chinese,"JAVA, Data Science, Python, Marketing, PPC, Data Science, Python, PPC, Business Development, Data Science, Leadership, "
Female,53,50.26779422128259,20.802845528455276,22.604327666151466,52.24844720496895,37.995245641838345,Spanish,"Web, Data Science, PPC, Project Management, Marketing, "
Male,22,46.12097304404996,45.25190839694657,43.3426769446391,46.984223300970875,36.94861660079051,Spanish,"PPC, Leadership, JAVA, Marketing, JAVA, "
Male,28,40.86127547666009,42.961832061068705,46.14576033637001,56.692961165048544,41.69169960474308,Spanish,"PPC, "
Male,26,44.80604865220249,43.725190839694655,37.03573931324457,47.59101941747573,25.09090909090909,French,"Web, Marketing, Web, Data Science, Data Science, Business Development, Leadership, "
Male,38,45.46351084812623,46.778625954198475,31.42957252978276,54.265776699029125,38.5296442687747,French,"Business Development, Data Science, SEO, SEO, PPC, SEO, PPC, PPC, Numpy, Business Development, Leadership, JAVA, Marketing, Project Management, "
Female,46,46.03946441155743,27.91666666666666,38.06027820710973,54.732919254658384,35.61806656101426,French,"Web, Leadership, Marketing, PPC, Business Development, Python, SEO, Business Development, Marketing, Leadership, SEO, Numpy, Project Management, JAVA, "
Male,24,44.80604865220249,39.145038167938935,44.744218640504556,53.65898058252427,44.06324110671936,French,"Business Development, Leadership, Web, Data Science, JAVA, PPC, SEO, Web, Leadership, SEO, Web, SEO, SEO, "
Male,47,49.25925925925926,42.066326530612244,31.07116104868914,57.412718204488776,46.137931034482754,English,"Leadership, Python, Business Development, Web, JAVA, Business Development, Web, Python, Python, Leadership, Data Science, Marketing, Python, "
Male,22,44.80604865220249,38.38167938931298,41.94113524877365,46.37742718446602,49.596837944664024,Chinese,"Python, Leadership, Business Development, Python, Marketing, Numpy, Leadership, Python, Data Science, SEO, "
Female,35,49.467213114754095,21.1062335381914,39.49531362653209,50.53217821782178,42.38683127572016,Chinese,"Numpy, Business Development, Python, Numpy, "
Male,45,54.15094339622641,36.113945578231295,35.56554307116105,58.03615960099751,40.77394636015325,French,"SEO, PPC, JAVA, Marketing, JAVA, Marketing, PPC, Data Science, "
Male,21,38.23142669296515,43.725190839694655,44.744218640504556,49.411407766990294,39.3201581027668,French,"SEO, Marketing, Business Development, Business Development, "
Male,22,45.46351084812623,41.43511450381679,37.03573931324457,50.01820388349515,37.73913043478261,Spanish,"Project Management, Numpy, PPC, Project Management, PPC, "
Male,26,48.093359631821166,37.61832061068702,43.3426769446391,46.984223300970875,33.786561264822126,English,"Data Science, Project Management, "
Male,41,56.24737945492662,32.71258503401361,37.81273408239701,55.542394014962596,32.34482758620689,English,"Data Science, Leadership, Web, Web, SEO, SEO, Python, "
Female,18,39.81308411214953,30.96896290688872,38.68567454798331,48.456117873158234,27.187499999999996,Spanish,"Numpy, Numpy, Leadership, "
Female,38,51.51639344262295,29.007901668129943,37.3323720259553,49.913366336633665,30.8641975308642,French,"PPC, SEO, Business Development, Numpy, Business Development, SEO, Project Management, JAVA, Python, PPC, Web, Marketing, JAVA, Data Science, "
Male,36,50.723208415516105,36.091603053435115,39.13805185704275,52.445388349514566,42.48221343873517,Chinese,"Web, Data Science, Data Science, PPC, Marketing, JAVA, Web, Business Development, SEO, JAVA, Business Development, PPC, PPC, Python, Web, "
Male,46,35.98183088749126,34.413265306122454,39.31086142322098,55.542394014962596,54.56704980842911,French,"Web, Marketing, PPC, Marketing, Web, JAVA, Marketing, Numpy, Project Management, SEO, Data Science, SEO, Business Development, "
Female,50,43.22057787174066,25.88414634146341,25.69551777434312,57.21739130434783,23.732171156893813,French,"Python, Business Development, "
Male,46,45.06638714185884,40.3656462585034,32.56928838951311,60.52992518703242,44.60536398467433,Spanish,"Web, PPC, JAVA, Web, Numpy, Python, Web, Leadership, Marketing, PPC, SEO, Numpy, Marketing, "
Male,42,40.87351502445842,48.0187074829932,31.820224719101127,56.16583541147132,30.045977011494248,Chinese,"Marketing, JAVA, SEO, Leadership, Data Science, Business Development, Numpy, Marketing, "
Male,21,42.17619986850756,33.80152671755725,41.240364400840924,52.445388349514566,34.57707509881423,Spanish,"Numpy, Python, Leadership, PPC, Marketing, SEO, Marketing, "
Male,19,44.33962264150943,37.73533424283765,36.432022084196,48.20593809222994,40.31527890056588,Chinese,"Numpy, Project Management, Project Management, JAVA, Leadership, Data Science, SEO, Web, Leadership, JAVA, PPC, JAVA, "
Male,29,35.60157790927021,41.43511450381679,39.83882270497547,49.411407766990294,40.901185770750985,Chinese,"Web, PPC, Numpy, PPC, Data Science, Business Development, Project Management, PPC, SEO, PPC, Marketing, Data Science, SEO, Business Development, Marketing, "
Male,24,45.46351084812623,38.38167938931298,48.24807288016819,54.265776699029125,32.20553359683794,French,"Python, Business Development, Marketing, Web, "
Female,44,41.81113460183227,22.83536585365853,34.96908809891808,54.732919254658384,39.580031695721075,French,"Project Management, Leadership, Python, Python, Python, "
Female,23,48.10109289617486,28.129938542581215,34.448449891852924,48.056930693069305,35.80246913580247,Chinese,"Marketing, Project Management, JAVA, JAVA, Leadership, Marketing, Web, "
Female,26,44.685792349726775,25.496049165935034,30.122566690699355,44.96287128712871,36.62551440329218,Spanish,"PPC, Project Management, Web, Leadership, Business Development, Python, SEO, Python, Numpy, Business Development, Marketing, PPC, Marketing, SEO, "
Female,28,47.41803278688525,25.496049165935034,35.89041095890411,43.725247524752476,31.68724279835391,Chinese,"PPC, Marketing, SEO, PPC, JAVA, Python, Python, Python, Marketing, Marketing, "
Female,51,40.401691331923885,20.802845528455276,35.74188562596599,51.62732919254659,41.1648177496038,Spanish,"SEO, Marketing, Web, Python, PPC, Data Science, Marketing, Web, Project Management, PPC, SEO, "
Female,52,48.858350951374206,29.949186991869915,28.01391035548686,53.49068322981367,42.74960380348652,Chinese,"Business Development, SEO, JAVA, Leadership, Business Development, Data Science, Project Management, Data Science, SEO, Leadership, Numpy, Web, Numpy, SEO, "
Female,44,44.630021141649046,23.851626016260155,38.833075734157646,47.900621118012424,41.95721077654516,English,"Marketing, Numpy, Project Management, Python, Web, PPC, Python, JAVA, "
Female,29,42.63661202185792,35.15364354697103,37.3323720259553,45.58168316831683,41.56378600823045,Chinese,"Business Development, Leadership, "
Male,51,49.958071278826,40.3656462585034,37.81273408239701,57.412718204488776,53.03448275862068,French,"PPC, Data Science, Web, Python, Numpy, "
Male,39,50.723208415516105,46.778625954198475,36.334968465311846,54.872572815533985,41.69169960474308,Chinese,"SEO, Data Science, "
Female,39,40.587431693989075,29.007901668129943,29.40158615717376,48.67574257425743,39.09465020576132,Spanish,"Python, Data Science, Business Development, Project Management, Web, Web, PPC, SEO, Web, Python, "
Male,47,31.09014675052411,43.76700680272109,34.81647940074907,59.28304239401496,48.4367816091954,French,"Project Management, Project Management, Data Science, JAVA, Data Science, Python, Business Development, SEO, Marketing, Project Management, Business Development, "
Female,33,39.221311475409834,23.74012291483758,45.26315789473685,48.056930693069305,30.041152263374485,Chinese,"Python, PPC, Web, Python, Web, Business Development, PPC, Web, Data Science, Python, "
Male,27,46.778435239973696,46.778625954198475,44.744218640504556,54.265776699029125,31.415019762845848,Chinese,"JAVA, PPC, Data Science, Business Development, JAVA, Data Science, PPC, Project Management, Data Science, Leadership, "
Male,26,48.093359631821166,37.61832061068702,46.14576033637001,53.05218446601942,35.36758893280632,Chinese,"Data Science, Business Development, "
Male,28,40.203813280736355,47.54198473282443,40.5395935529082,48.80461165048544,37.73913043478261,French,"Business Development, JAVA, Data Science, JAVA, SEO, Web, "
Male,27,51.38067061143984,48.30534351145038,35.634197617379115,55.47936893203884,35.36758893280632,English,"JAVA, Web, PPC, PPC, PPC, Python, Web, PPC, Data Science, Project Management, Marketing, "
Male,44,48.56044723969252,31.862244897959183,32.56928838951311,61.776807980049874,46.90421455938697,English,"Business Development, SEO, PPC, SEO, Python, Python, "
Female,32,44.685792349726775,23.74012291483758,34.448449891852924,53.62623762376238,39.91769547325103,Chinese,"JAVA, "
Female,40,35.80601092896175,29.88586479367867,35.16943042537852,47.43811881188119,43.20987654320987,Chinese,"Marketing, Business Development, Project Management, SEO, Web, Business Development, PPC, "
Male,40,42.833662064431294,41.43511450381679,50.350385423966365,55.47936893203884,34.57707509881423,English,"Leadership, Project Management, Data Science, PPC, Project Management, JAVA, Data Science, Numpy, Web, Leadership, Numpy, Project Management, Numpy, "
Male,21,44.80604865220249,46.778625954198475,36.334968465311846,49.411407766990294,48.80632411067193,Spanish,"SEO, Data Science, Marketing, JAVA, Business Development, PPC, Numpy, "
Female,33,48.10109289617486,36.03160667251976,37.3323720259553,48.67574257425743,39.09465020576132,Spanish,"Business Development, "
Male,55,48.56044723969252,43.76700680272109,39.31086142322098,57.412718204488776,38.47509578544061,French,"Numpy, SEO, JAVA, PPC, SEO, Numpy, SEO, Leadership, PPC, JAVA, JAVA, "
Female,51,46.03946441155743,17.754065040650396,34.96908809891808,50.38509316770187,48.29635499207607,Spanish,"Project Management, Python, PPC, Web, Numpy, Python, Web, Leadership, Project Management, Marketing, Python, PPC, Numpy, Data Science, "
Male,34,36.25904010519395,34.56488549618321,38.43728100911002,51.838592233009706,40.901185770750985,French,"PPC, Python, Data Science, Leadership, PPC, Leadership, Python, Python, PPC, Numpy, Web, Web, Web, SEO, JAVA, "
Male,18,42.38776837996096,45.920873124147334,48.16425120772947,50.73278584965256,38.698464025869036,Chinese,"Leadership, Business Development, Business Development, Web, Python, Python, Project Management, Numpy, Marketing, "
Male,36,48.7508218277449,30.748091603053435,38.43728100911002,55.47936893203884,43.272727272727266,Spanish,"Business Development, Data Science, Business Development, SEO, JAVA, Marketing, Web, Python, Data Science, "
Female,20,38.47797062750334,41.566994700984104,40.07649513212796,54.86226777706599,25.498310810810807,Chinese,"SEO, Business Development, Python, Leadership, PPC, Web, "
Male,34,42.833662064431294,45.25190839694657,39.13805185704275,45.16383495145631,45.644268774703555,French,"Leadership, Project Management, Data Science, Business Development, Web, Marketing, "
Female,43,44.630021141649046,22.83536585365853,32.65069551777434,57.21739130434783,36.41045958795562,Chinese,"Project Management, SEO, Data Science, "
Female,52,43.925299506694856,27.91666666666666,36.514683153013905,50.38509316770187,44.33438985736925,French,"Marketing, Numpy, Business Development, Leadership, Web, Project Management, Business Development, Marketing, Marketing, SEO, Marketing, Numpy, Numpy, Data Science, SEO, "
Female,34,43.31967213114754,27.25197541703249,40.93727469358328,46.81930693069307,49.794238683127574,French,"PPC, SEO, Data Science, "
Female,38,38.53825136612022,24.61808604038631,27.95962509012257,47.43811881188119,37.44855967078189,French,"Leadership, "
Male,44,45.06638714185884,48.86904761904762,25.078651685393265,47.437655860349125,41.54022988505747,English,"Leadership, PPC, Marketing, Marketing, "
Male,47,47.861635220125784,41.215986394557824,34.06741573033708,46.8142144638404,45.37164750957854,English,"Numpy, Numpy, Web, Python, "
Male,22,38.23142669296515,41.43511450381679,39.83882270497547,58.5133495145631,36.94861660079051,Spanish,"JAVA, Project Management, Numpy, Python, PPC, Business Development, Business Development, SEO, JAVA, "
Female,51,52.38195912614517,20.802845528455276,34.196290571870165,47.900621118012424,44.33438985736925,French,"Python, PPC, Leadership, PPC, Data Science, Python, PPC, Project Management, Numpy, Business Development, SEO, Business Development, SEO, "
Female,38,45.368852459016395,33.397717295873576,40.93727469358328,54.245049504950494,49.794238683127574,Spanish,"Business Development, SEO, JAVA, Data Science, Data Science, PPC, JAVA, Numpy, "
Male,19,37.833441769681194,45.920873124147334,46.09385783298827,49.46936197094125,50.82457558609539,Chinese,"Marketing, PPC, Web, "
Male,39,41.518737672583825,38.38167938931298,40.5395935529082,45.77063106796116,46.43478260869565,Chinese,"Leadership, Business Development, SEO, "
Male,48,54.15094339622641,37.814625850340136,31.07116104868914,53.04862842892768,46.137931034482754,Chinese,"JAVA, Python, Web, Numpy, Web, Web, Data Science, Numpy, Business Development, Leadership, JAVA, Project Management, "
Female,53,40.401691331923885,31.981707317073166,28.01391035548686,56.59627329192547,38.78763866877971,English,"Numpy, Project Management, Python, Project Management, Numpy, Project Management, Project Management, Marketing, Marketing, Business Development, SEO, "
Male,37,48.7508218277449,35.32824427480916,35.634197617379115,51.838592233009706,45.644268774703555,French,"PPC, Web, Numpy, JAVA, Project Management, Leadership, Business Development, JAVA, Business Development, PPC, Data Science, PPC, Project Management, "
Female,51,50.26779422128259,27.91666666666666,38.06027820710973,53.49068322981367,34.03328050713153,Chinese,"Data Science, Leadership, PPC, Project Management, Data Science, Leadership, Marketing, Numpy, Marketing, "
Male,54,52.0545073375262,35.26360544217687,38.56179775280899,57.412718204488776,33.11111111111111,French,"Marketing, Numpy, PPC, Project Management, Leadership, JAVA, PPC, Leadership, PPC, Project Management, Marketing, Leadership, Project Management, Project Management, Marketing, "
Female,54,41.10641296687808,29.949186991869915,37.28748068006182,44.79503105590062,40.37242472266244,Chinese,"SEO, PPC, Leadership, Numpy, SEO, Leadership, Data Science, Data Science, Web, "
Male,49,45.76519916142558,37.814625850340136,29.57303370786517,52.425187032418954,52.26819923371647,Chinese,"Business Development, JAVA, Business Development, Python, Business Development, Numpy, Marketing, Data Science, "
Female,44,50.97251585623678,26.900406504065035,33.42349304482225,51.62732919254659,38.78763866877971,Spanish,"Leadership, JAVA, Project Management, SEO, Business Development, SEO, "
